"location" "miles" "latitude" "longitude"
"Casselton Public Library<br/>702 1st Street North<br/>Casselton, ND" 73.1123395070987 -97.210709 46.901981
"Greenbush Public Library<br/>234 Main Street North<br/>Greenbush, MN" 75.7027971986874 -96.1817187 48.7011198
"Valley City Barnes County Public Library<br/>410 North Central Avenue<br/>Valley City, ND" 76.688031174496 -98.0031262 46.9264316
"Northport Library<br/>2714 Broadway, Fargo, Nd 58102<br/>Fargo, ND" 77.1971871804356 -96.7873948 46.9116379
"West Fargo Public Library<br/>109 Third Street East<br/>West Fargo, ND" 77.9531567499803 -96.8950462 46.8749351
"Mahnomen Public Library<br/>203 S Main St<br/>Mahnomen, MN" 79.3262704841138 -95.9687696 47.3140555
"Fargo Public Library<br/>102 North 3rd Street<br/>Fargo, ND" 79.4799074866175 -96.7837511 46.8773063
"Lake Agassiz Regional Library<br/>118 5th St S<br/>Moorhead, MN" 79.9529682017689 -96.7714497 46.8731589
"Moorhead Public Library<br/>118 S 5th Street<br/>Moorhead, MN" 79.9529682017689 -96.7714497 46.8731589
"Fosston Public Library<br/>403 Foss Ave N<br/>Fosston, MN" 80.3570066488702 -95.7463381 47.5781897
"Southpointe Library<br/>3051 25th St S, Fargo, Nd 58103<br/>Fargo, ND" 81.669274741404 -96.8220489 46.8344739
"New Rockford Public Library<br/>10 8th Street N.<br/>New Rockford, ND" 83.6873612348547 -99.1379092 47.6802102
"Minnewaukan Public Library<br/>170 Main Street East<br/>Minnewaukan, ND" 86.8477337071056 -99.2508151 48.0715058
"Carrington City Library<br/>55 Ninth Ave S<br/>Carrington, ND" 88.2752209510579 -99.1248524 47.4489773
"Hawley Public Library<br/>421 Hartford Street<br/>Hawley, MN" 89.3113708247647 -96.3153363 46.8821463
"Watts Free Library<br/>101 Third Street North<br/>Leonard, ND" 90.0448885432478 -97.245506 46.654108
"Cando Community Library<br/>523 Main<br/>Cando, ND" 91.7794846894216 -99.203316 48.4898865
"Kindred Public Library<br/>330 Elm Street<br/>Kindred, ND" 91.8223428423528 -97.0160036 46.6485605
"Enderlin Municipal Library<br/>303 Railway Street<br/>Enderlin, ND" 92.4318387525847 -97.602136 46.6246185
"Comstock Township Library<br/>119 West Main Street<br/>Comstock, NE" 94.2761394611731 -96.7426531 46.6604999
"Stutsman County Library<br/>910 Fifth Street Se<br/>Jamestown, ND" 95.0407528664129 -98.6952568 46.9041479
"Alfred Dickey Public Library<br/>105 Third Street Se<br/>Jamestown, ND" 95.2976985347856 -98.7079971 46.9065942
"Roseau Public Library<br/>110 2nd Avenue Ne<br/>Roseau, MN" 96.7445316486906 -95.7622032 48.8463766
"Bagley Public Library<br/>21 Main Avenue N<br/>Bagley, MN" 96.9634763959149 -95.3986916 47.5222748
"Leeds Public Library<br/>221 Main Street West<br/>Leeds, ND" 97.9754593220043 -99.4431803 48.2899119
"Maddock Community Library<br/>2nd Dakota<br/>Maddock, ND" 99.4887031132483 -99.530133 47.9625088
