"location" "miles" "latitude" "longitude"
"Lake Jackson Branch Library<br/>3840-302 North Monroe St.<br/>Tallahassee, FL" 83.1671086788449 -84.281161 30.444908
"Decatur County - Gilbert H. Gragg Library<br/>301 South Monroe Street<br/>Bainbridge, GA" 84.0974786708802 -84.5700336 30.9039384
"Southwest Georgia Regional Library System<br/>301 S. Monroe Street<br/>Bainbridge, GA" 84.0974786708802 -84.5700336 30.9039384
"Daleville Public Library<br/>308 Donnell Boulevard<br/>Daleville, AL" 85.6265888225987 -85.7070872 31.3148978
"Mary Berry Brown Memorial Library<br/>1318 Hinton Waters Ave<br/>Midland City, AL" 85.8967371038572 -85.4948802 31.3179863
"Parkway Branch Library<br/>1210 Capital Circle Se<br/>Tallahassee, FL" 85.9271990621634 -84.2279221 30.4307436
"Enterprise Public Library<br/>101 East Grubbs Street<br/>Enterprise, AL" 86.6071070897033 -85.8529249 31.3141262
"Newton Public Library<br/>209 Oates Drive<br/>Newton, AL" 86.6413323662663 -85.5977027 31.3325039
"Northeast Branch Library - Bruce J. Host Center<br/>5513 Thomasville Road<br/>Tallahassee, FL" 88.5424518615383 -84.2257737 30.5443376
"Houston-Love Memorial Library - Columbia<br/>200 S Main St<br/>Columbia, AL" 88.8873056298024 -85.1116593 31.2921921
"Blanche R. Solomon Memorial Library<br/>17 Park Street<br/>Headland, AL" 89.3746726615658 -85.3419681 31.3517209
"James W. Merritt, Jr. Memorial Library<br/>259 East Main Street<br/>Colquitt, GA" 91.8021225233745 -84.7313096 31.1721778
"Opp Public Library<br/>1604 North Main Street<br/>Opp, AL" 93.070395370879 -86.254919 31.304901
"Milton Library<br/>5541 Alabama Street<br/>Milton, FL" 93.7817208835722 -87.0407233 30.6355856
"Santa Rosa County Library System<br/>6568 Caroline St., Ste. 101<br/>Milton, FL" 93.8692812837692 -87.0497352 30.6209084
"Ozark - Dale County Public Library<br/>416 James Street<br/>Ozark, AL" 94.9070828026658 -85.6335554 31.451843
"Gulf Breeze Library<br/>1060 Shoreline Dr.<br/>Gulf Breeze, FL" 95.4237648293231 -87.1716968 30.3558338
"Elba Public Library<br/>406 Simmons Street<br/>Elba, AL" 96.2954733712238 -86.0681741 31.4146165
"Lucy Maddox Memorial Library<br/>628 Columbia Road<br/>Blakely, GA" 97.4486303089641 -84.9525729 31.3713898
"Subregional Talking Book Library<br/>200 W Gregory St.<br/>Pensacola, FL" 99.0716569196504 -87.219436 30.415144
"West Florida Public Library<br/>200 West Gregory Street<br/>Pensacola, FL" 99.0716569196504 -87.219436 30.415144
"Lucia M. Tryon Branch<br/>5740 North Ninth Ave.<br/>Pensacola, FL" 99.3469792523601 -87.2043282 30.4815025
"Pace Library<br/>4750 Pace Patriot Blvd.<br/>Pace, FL" 99.3713194084248 -87.1544978 30.6104686
"Andalusia Public Library<br/>212 South Three Notch Street<br/>Andalusia, AL" 99.5646528440814 -86.4828663 31.3068617
