"location" "miles" "latitude" "longitude"
"Jefferson County Public Library<br/>10200 W 20th Ave<br/>Lakewood, CO" 19.1549345447975 -105.1132838 39.7470416
"Lakewood Library<br/>10200 West 20th Avenue<br/>Lakewood, CO" 19.1549345447975 -105.1132838 39.7470416
"Brighton Branch Library<br/>575 South 8th Avenue<br/>Brighton, CO" 19.2929521473573 -104.8131159 39.978206
"College Hill Library<br/>3705 W 112th Ave<br/>Westminster, CO" 20.3304318866458 -105.0403055 39.9008226
"Westminster Public Library<br/>3705 W. 112th Ave<br/>Westminster, CO" 20.3304318866458 -105.0403055 39.9008226
"Louviers Library<br/>7885 Louviers Blvd<br/>Louviers, CO" 20.5220082953895 -105.006704 39.476126
"Standley Lake Library<br/>8485 Kipling Street<br/>Arvada, CO" 21.3854147136647 -105.1111614 39.8504515
"Broomfield-Eisenhower Public Library<br/>3 Community Park Road<br/>Broomfield, CO" 22.2373351236749 -105.0689285 39.9176433
"Neighborhood Library At Roxborough<br/>8357 N. Rampart Range Rd. Suite 200<br/>Littleton, CO" 22.7116700995488 -105.0754459 39.4835976
"Douglas County Libraries<br/>100 South Wilcox<br/>Castle Rock, CO" 23.7529138786881 -104.8590461 39.3681268
"Golden Library<br/>1019 Tenth Street<br/>Golden, CO" 25.1524800454112 -105.2256059 39.755898
"Elizabeth Branch Library<br/>207 Main<br/>Elizabeth, CO" 25.1953345662744 -104.5956304 39.3604866
"Elbert County Library District<br/>239 Main Street<br/>Elizabeth, CO" 25.2063800662071 -104.5956 39.3603252
"Fort Lupton Public School Library<br/>425 South Denver Avenue<br/>Fort Lupton, CO" 26.0040961909513 -104.8106242 40.0762824
"Hudson Public Library<br/>555 Main Street<br/>Hudson, CO" 26.3534167029712 -104.6443679 40.0734149
"Lafayette Public Library<br/>775 W Baseline Rd<br/>Lafayette, CO" 26.8080796567944 -105.0811365 40.0002383
"Louisville Public Library<br/>951 Spruce Street<br/>Louisville, CO" 27.4990702416057 -105.1311127 39.978091
"Dacono Public Library<br/>512 Cherry Street<br/>Dacono, CO" 28.1204339258389 -104.9365845 40.0852521
"Kelver Library<br/>404 East Front Street<br/>Byers, CO" 28.722168135505 -104.2182688 39.7083071
"Carbon Valley Branch Library<br/>320 Maple St. B<br/>Frederick, CO" 29.0340630042747 -104.932868 40.100232
"Evergreen Library<br/>5000 Highway 73<br/>Evergreen, CO" 30.6481232431583 -105.3246336 39.6251424
"Conifer Library<br/>10441 Highway 73<br/>Conifer, CO" 31.6950663796779 -105.3087779 39.5296697
"Meadows Branch Library<br/>4800 Baseline Road<br/>Boulder, CO" 32.5460805678041 -105.2343462 39.9985008
"George Reynolds Branch<br/>3595 Table Mesa Drive<br/>Boulder, CO" 32.718789596666 -105.2526034 39.9844433
"Boulder Public Library<br/>1001 Arapahoe Avenue<br/>Boulder, CO" 35.1817224348865 -105.281769 40.013952
"Carnegie Branch For Local History<br/>1125 Pine Street<br/>Boulder, CO" 35.4320467431032 -105.2815311 40.0200819
"Platteville Public Library<br/>504 Marion Avenue<br/>Platteville, CO" 35.6693257526039 -104.8254901 40.2155809
"Longmont Public Library<br/>409 4th Ave<br/>Longmont, CO" 36.8029592122455 -105.1005035 40.1652087
"Davies Library<br/>303 Third Avenue<br/>Deer Trail, CO" 38.6424282515562 -104.0420752 39.611227
"Gilpin County Library District<br/>15131 Highway 119<br/>Black Hawk, CO" 39.3832931017131 -105.465374 39.8717375
"Idaho Springs Public Library<br/>219 14th Avenue<br/>Idaho Springs, CO" 40.5429384153718 -105.5182085 39.742116
"Palmer Lake Branch Library<br/>66 Lower Glenway<br/>Palmer Lake, CO" 41.1801774230459 -104.9152449 39.1197573
"Park County Public Library<br/>350 Bulldogger Road<br/>Bailey, CO" 41.2336802978817 -105.4526999 39.440783
"Monument Library<br/>1706 Lake Woodmoor Dr<br/>Monument, CO" 42.3224326645951 -104.8598363 39.0957938
"Nederland Community Library District<br/>20 Lakeview Drive<br/>Nederland, CO" 43.7095746726759 -105.5094579 39.9598444
"Glenn A. Jones, M.D. Memorial Library<br/>400 S. Parish Avenue<br/>Johnstown, CO" 44.1579463716078 -104.9069261 40.3306216
"Berthoud Community Library District<br/>236 Welch Ave<br/>Berthoud, CO" 44.9394367986486 -105.0770366 40.3044625
"Lyons Depot Library<br/>430 Fifth Avenue<br/>Lyons, CO" 45.1482070821367 -105.2716459 40.2230772
"Centennial Park Branch<br/>2227 23rd Avenue<br/>Greeley, CO" 48.4050583919472 -104.7165358 40.4015836
"Farr Branch<br/>1939 61st Avenue<br/>Greeley, CO" 48.8222132881271 -104.7793848 40.4081407
"Clear Creek Library District<br/>605 Sixth Street<br/>Georgetown, CO" 50.0022487889333 -105.6974841 39.7062158
"Lincoln Park Branch<br/>919 7th Street<br/>Greeley, CO" 50.1525272406408 -104.6930046 40.4258589
"Loveland Public Library<br/>300 North Adams Avenue<br/>Loveland, CO" 50.6424686422024 -105.0686421 40.3949336
"Rampart Library District-Woodland Parkflorissant<br/>218 E. Midland<br/>Woodland Park, CO" 51.3903490907905 -105.0506724 38.9949445
"Woodland Park Public Library<br/>218 East Midland<br/>Woodland Park, CO" 51.3903490907905 -105.0506724 38.9949445
"Simla Branch Library<br/>504 Washingtion<br/>Simla, CO" 52.8805111348025 -104.087817 39.140005
"Windsor-Severance Library District<br/>720 Third Street<br/>Windsor, CO" 53.7598572942599 -104.9013022 40.4719331
