"location" "miles" "latitude" "longitude"
"Littleton-Bemis Public Library<br/>6014 S. Datura St.<br/>Littleton, CO" 61.8800755003514 -105.0038795 39.6078883
"Hampden Branch<br/>9755 East Girard Avenue<br/>Denver, CO" 62.3347637373598 -104.8747666 39.6546682
"Iliff Square Library<br/>2245 South Peoria Street<br/>Aurora, CO" 63.301266161475 -104.8471586 39.6759587
"Columbine Library<br/>7706 West Bowles Avenue<br/>Littleton, CO" 63.8265920069814 -105.0823068 39.6086428
"Ross-University Hills Branch<br/>4310 East Amherst Avenue<br/>Denver, CO" 64.1378454962484 -104.9373627 39.6652013
"Englewood Public Library<br/>1000 Englewood Parkway<br/>Englewood, CO" 64.7161982822383 -104.9990508 39.6546794
"Sheridan Library<br/>3201 West Oxford Avenue<br/>Sheridan, CO" 64.7277441399182 -105.0294875 39.6440953
"Kelver Library<br/>404 East Front Street<br/>Byers, CO" 64.9064832505683 -104.2182688 39.7083071
"Aurora Public Library<br/>14949 East Alameda Parkway<br/>Aurora, CO" 65.1420774220787 -104.8151612 39.7104005
"Virginia Village Branch<br/>1500 South Dahlia Street<br/>Denver, CO" 65.5540686177918 -104.931099 39.688861
"Bear Valley Branch<br/>5171 West Dartmouth Avenue<br/>Denver, CO" 66.0086050522226 -105.0514531 39.6564899
"Conifer Library<br/>10441 Highway 73<br/>Conifer, CO" 66.1915614056634 -105.3087779 39.5296697
"Glendale Library<br/>999 South Clermont<br/>Glendale, CO" 66.2666067681967 -104.935269 39.6986556
"Decker Branch<br/>1501 South Logan Street<br/>Denver, CO" 66.5784060017524 -104.9830775 39.6892003
"Bennett Branch Library<br/>495 7th Street<br/>Bennett, CO" 66.6432484634022 -104.4258142 39.7592387
"Schlessman Family Branch<br/>100 South Poplar Street<br/>Denver, CO" 66.7426429390927 -104.9043474 39.7142547
"Eugene Field Library<br/>810 South University Boulevard<br/>Denver, CO" 66.9063746613534 -104.9589582 39.7016933
"Hadley Branch<br/>1890 South Grove Street<br/>Denver, CO" 67.0637216877048 -105.0258716 39.6826197
"Chambers Plaza Library<br/>15057 Colfax Avenue<br/>Aurora, CO" 67.1230056292521 -104.8136218 39.740243
"Park County Public Library<br/>350 Bulldogger Road<br/>Bailey, CO" 67.2196878752138 -105.4526999 39.440783
"Rocky Ford Public Library<br/>400 South 10th Street<br/>Rocky Ford, CO" 67.2615144758379 -103.71936 38.05064
"Athmar Park Branch<br/>1055 S. Tejon Street<br/>Denver, CO" 67.7146389736209 -105.0135857 39.6971052
"Ross-Cherry Creek Branch<br/>305 Milwaukee Street<br/>Denver, CO" 68.0516871987693 -104.952556 39.721257
"Martin Luther King Jr. Branch Library<br/>9901 East 16th Avenue<br/>Aurora, CO" 68.0737962049929 -104.8728579 39.7420593
"Westwood Branch<br/>1000 South Lowell Boulevard<br/>Denver, CO" 68.2370493532952 -105.033683 39.698517
"Ross-Broadway Branch<br/>33 East Bayaud Avenue<br/>Denver, CO" 68.302326806721 -104.9866333 39.7149952
"Moorhead Branch<br/>2390 Havana Street<br/>Aurora, CO" 68.6234561870283 -104.865466 39.752002
"West Custer County Library District<br/>209 Main Street<br/>Westcliffe, CO" 69.070508217658 -105.4680013 38.1363231
"Byers Library<br/>675 Santa Fe Drive<br/>Denver, CO" 69.3218008543674 -104.9988968 39.7270737
"Park Hill Branch<br/>4705 Montview Boulevard<br/>Denver, CO" 69.4198124901919 -104.9325269 39.747775
"Ross-Barnum Branch<br/>3570 West 1st Avenue<br/>Denver, CO" 69.4819014708431 -105.0345571 39.7179274
"Denver Public Library<br/>10 W 14th Avenue Parkway<br/>Denver, CO" 69.7628132164886 -104.9881457 39.7372618
"Belmar Library<br/>555 South Allison Parkway<br/>Lakewood, CO" 69.8600071092152 -105.083808 39.706291
