"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Kittitas Public Library" "2nd Pierce St" "Kittitas" "WA" "98934" -120.4191611 46.983245
"La Conner Regional Library" "614 Morris St." "La Conner" "WA" "98257" -122.489384 48.39197
"Lacey Timberland Library" "500 College St. Se" "Lacey" "WA" "98503" -122.8225006 47.0438573
"Lacrosse Branch Library" "107 S Main" "Lacrosse" "WA" "99143" -117.8826181 46.8125702
"Lake Forest Park Library" "17171 Bothell Way Ne" "Lake Forest Park" "WA" "98155" -122.2803596 47.7540085
"Lake Stevens Library" "1804 Main St." "Lake Stevens" "WA" "98258" -122.0644316 48.0140118
"Key Center Library" "8905 Key Peninsula Hwy N" "Lakebay" "WA" "98349" -122.746551 47.3383133
"Lakewood Library" "6300 Wildaire Road Sw" "Lakewood" "WA" "98499" -122.5214186 47.1603566
"Tillicum Library" "14916 Washington Avenue Sw" "Lakewood" "WA" "98498" -122.554292 47.123784
"Langley Library" "104 Second St." "Langley" "WA" "98260" -122.4064869 48.0400703
"Leavenworth Community Library" "700 Hwy 2" "Leavenworth" "WA" "98826" -120.6641831 47.5951161
"Liberty Lake Municipal Library" "1421 N. Meadowwood Ln, Suite 130" "Liberty Lake" "WA" "99019" -117.1030088 47.6710503
"Longview Public Library" "1600 Louisiana Street" "Longview" "WA" "98632" -122.937971 46.140706
"Library Of The Lakes" "4008 Cedar St." "Loon Lake" "WA" "99148" -117.633422 48.062752
"Lopez Island Library District" "2225 Fisherman Bay Rd" "Lopez Island" "WA" "98261" -122.909265 48.521683
"Island Library" "2144 South Nugent Road" "Lummi Island" "WA" "98262" -122.683341 48.71956
"Lynden Library" "216 4th Street" "Lynden" "WA" "98264" -122.4523807 48.9450544
"Lynnwood Library" "19200 44th Ave. W" "Lynnwood" "WA" "98036" -122.2931328 47.8240733
"Mabton Library" "415 B Street" "Mabton" "WA" "98935" -119.9970797 46.2137316
"Manchester Library" "8067 E. Main St." "Manchester" "WA" "98353" -122.544653 47.5558761
"Maple Falls Library" "7509 Mt. Baker Highway" "Maple Falls" "WA" "98266" -122.0768183 48.9240065
"Maple Valley Library" "21844 Se 248th Street" "Maple Valley" "WA" "98038" -122.0485155 47.380071
"Marysville Library" "6120 Grove Street" "Marysville" "WA" "98270" -122.1477546 48.063543
"Sno-Isle Libraries" "7312 35th Avenue Ne" "Marysville" "WA" "98271" -122.1853206 48.0624846
"Mattawa Community Library" "61 Government Way" "Mattawa" "WA" "99349" -119.9067271 46.7378011
"Mccleary Timberland Library" "121 S. 4th St." "Mccleary" "WA" "98557" -123.266901 47.054881
"Medical Lake Library" "321 E. Herb" "Medical Lake" "WA" "99022" -117.6796618 47.5710033
"Mercer Island Library" "4400 88th Avenue Se" "Mercer Island" "WA" "98040" -122.2211918 47.5669511
"Metalines Community Library" "302 Park St" "Metaline Falls" "WA" "99153" -117.374456 48.860757
"Mill Creek Library" "15429 Bothell-Everett Hwy" "Mill Creek" "WA" "98012" -122.2182188 47.8576547
"Milton Library" "1000 Laurel St." "Milton" "WA" "98354" -122.3216157 47.2492679
"Monroe Library" "1070 Village Way" "Monroe" "WA" "98272" -121.9832359 47.8488169
"W. H. Abel Memorial Library" "125 Main St. S." "Montesano" "WA" "98563" -123.6010897 46.9806418
"Moses Lake Community Library" "418 E 5th Ave" "Moses Lake" "WA" "98837" -119.2718952 47.1311381
"Mount Vernon City Library" "315 Snoqualmie St." "Mount Vernon" "WA" "98273" -122.3383405 48.4159979
"Mountlake Terrace Library" "23300 58th Ave. W" "Mountlake Terrace" "WA" "98043" -122.3115966 47.787069
"Moxee Library" "255 W Seattle" "Moxee" "WA" "98936" -120.3914555 46.5564515
"Mukilteo Public Library" "4675 Harbour Pointe Blvd." "Mukilteo" "WA" "98275" -122.2921106 47.8877199
"Naches Library" "303 Naches Ave" "Naches" "WA" "98937" -120.700653 46.732555
"Nile Library" "1891 Nile Rd" "Naches" "WA" "98937" -120.939598 46.821624
"Naselle Timberland Library" "4 Parpala Rd." "Naselle" "WA" "98638" -123.8117876 46.3660921
"Newport Public Library" "116 S Washington Avenue" "Newport" "WA" "99156" -117.0439936 48.1808592
"Pend Oreille County Library District" "116 S. Washington Avenue" "Newport" "WA" "99156" -117.0439936 48.1808592
"Lakeside Community Library" "6176 Hwy 291" "Nine Mile Falls" "WA" "99026" -117.6019347 47.8323239
"North Bend Library" "115 E 4th Street" "North Bend" "WA" "98045" -121.783299 47.496795
"Northport Community Library" "311 Columbia Ave." "Northport" "WA" "99157" -117.7831761 48.9180589
"Oak Harbor Library" "1000 Se Regatta Drive" "Oak Harbor" "WA" "98277" -122.634562 48.289869
"Oakville Timberland Library" "204 Main St." "Oakville" "WA" "98568" -123.2353301 46.8399883
"Ocean Park Timberland Library" "1308 256th Place" "Ocean Park" "WA" "98640" -124.0515197 46.4875932
"Ocean Shores Public Library" "573 Pt. Brown Ave. N.W." "Ocean Shores" "WA" "98569" -124.1606203 47.0003365
"Odessa Public Library" "21 E. First Street" "Odessa" "WA" "99159" -118.6903759 47.3332644
"Okanogan Community Library" "228 Pine" "Okanogan" "WA" "98840" -119.580936 48.3645539
"Olympia Timberland Library" "313 8th Ave. Se" "Olympia" "WA" "98501" -122.8980687 47.0412432
"Omak Community Library" "30 S Ash" "Omak" "WA" "98841" -119.5300823 48.4095217
"Kettle River East Library" "5th And C Street" "Orient" "WA" "99160" -118.2070642 48.8675015
"Oroville Community Library" "1276 Main St" "Oroville" "WA" "98844" -119.437185 48.9374946
