"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Chisholm Public Library" "300 W Lake St" "Chisholm" "MN" "55719" -92.8838723 47.4892938
"Centennial Branch Library" "100 Civic Heights Circle" "Circle Pines" "MN" "" -93.1555378 45.1438237
"Clara City Library" "42 West Center Avenue" "Clara City" "MN" "" -95.3682469 44.955276
"Clarkfield Public Library" "812 10th Avenue" "Clarkfield" "MN" "56223" -95.8017174 44.7907095
"Great River Regional Library - Clearwater (Stickney Crossing Library)" "822 Clearwater Center" "Clearwater" "MN" "" -94.0488721 45.4194099
"Cleveland Public Library" "205 4th Street" "Cleveland" "MN" "" -93.8373776 44.3248214
"Climax Public Library" "104 W. Broadway" "Climax" "MN" "" -96.8164944 47.6076605
"Cloquet Public Library" "320 14th St" "Cloquet" "MN" "55720" -92.4486068 46.7166236
"Great River Regional Library - Cokato Branch" "175 4th Street West" "Cokato" "MN" "" -94.1907403 45.0754461
"Great River Regional Library - Cold Spring" "27 Red River Road" "Cold Spring" "MN" "" -94.4290018 45.4555129
"Coleraine Public Library" "203 Cole Avenue" "Coleraine" "MN" "55722" -93.4233517 47.2869167
"Columbia Heights Public Library" "820 40th Avenue Ne" "Columbia Heights" "MN" "55421" -93.2502786 45.0407041
"Comfrey Community Library" "306 Brown Street West" "Comfrey" "MN" "56019" -94.9074502 44.1098749
"Cook Public Library" "103 South River St." "Cook" "MN" "55723" -92.688859 47.8524267
"Crooked Lake Branch Library" "11440 Crooked Lake Blvd Nw" "Coon Rapids" "MN" "" -93.338691 45.17882
"Northdale Branch Library" "408 Northdale Blvd" "Coon Rapids" "MN" "" -93.2774331 45.1763122
"Cosmos Public Library" "209 Milkyway Street S" "Cosmos" "MN" "" -94.69658 44.938629
"Park Grove Branch Library" "7900 Hemingway Avenue S" "Cottage Grove" "MN" "" -92.9537114 44.8348092
"Cottonwood Community Library" "86 West Main Street" "Cottonwood" "MN" "" -95.6705699 44.6088602
"Crookston Public Library" "110 N Ash" "Crookston" "MN" "" -96.605165 47.77349
"Jessie F. Hallett Memorial Library" "101 1st Street Se" "Crosby" "MN" "56441" -93.9504204 46.4815004
"Hennepin County Library - Rockford Road" "6401 42nd Avenue North" "Crystal" "MN" "55427" -93.3618636 45.0320798
"Darfur Branch Library" "205 Adrian St." "Darfur" "MN" "" -94.8379975 44.0516276
"Dassel Public Library" "460 Third St. N" "Dassel" "MN" "" -94.3092193 45.0807576
"Dawson Public Library" "676 Pine Street" "Dawson" "MN" "" -96.0556921 44.9289215
"Great River Regional Library - Delano" "140 Bridge Avenue East" "Delano" "MN" "" -93.7882992 45.0419546
"Detroit Lakes Public Library" "1000 Washington Avenue" "Detroit Lakes" "MN" "" -95.8459446 46.8156307
"Dodge Center Public Library" "13 1st Avenue Nw" "Dodge Center" "MN" "55927" -92.856448 44.028269
"Duluth Public Library" "520 W. Superior St." "Duluth" "MN" "55802" -92.1049333 46.78134
"Mount Royal Branch Library" "105 Mt. Royal Shopping Circle" "Duluth" "MN" "" -92.0733559 46.8214888
"West Duluth Branch Library" "5830 Grand Avenue" "Duluth" "MN" "" -92.1714648 46.7366823
"Dunnell Branch Library" "145 West Wenberg" "Dunnell" "MN" "" -94.7788975 43.5591797
"Dakota County Library" "1340 Wescott Road" "Eagan" "MN" "55123" -93.1634347 44.8176615
"Great River Regional Library - Eagle Bend" "127 East Main" "Eagle Bend" "MN" "" -95.0360196 46.1648801
"East Grand Forks-Campbell Library" "422 4th Street Northwest" "East Grand Forks" "MN" "56721" -97.0253602 47.930735
"Hennepin County Library - Eden Prairie" "565 Prairie Center Dr." "Eden Prairie" "MN" "55344" -93.4283201 44.8503232
"Edgerton Public Library" "811 1st Av W" "Edgerton" "MN" "56128" -96.1301842 43.8735532
"Runals Memorial Library" "750 1st Avenue W" "Edgerton" "MN" "" -96.1301266 43.874227
"Hennepin County Library - Edina" "5280 Grandview Square" "Edina" "MN" "55436" -93.355778 44.907953
"Hennepin County Library - Southdale" "7001 York Avenue South" "Edina" "MN" "55435" -93.3197386 44.8753445
"Elbow Lake Thorson Mem Library" "117 Central Avenue" "Elbow Lake" "MN" "56531" -95.9767438 45.993357
"Great River Regional Library - Elk River" "413 Proctor Avenue" "Elk River" "MN" "" -93.5778035 45.305882
"Elmore Library" "302 E. Willis Street" "Elmore" "MN" "56027" -94.08509 43.5046891
"Ely Public Library" "30 S 1st Ave E" "Ely" "MN" "55731" -91.8655074 47.9017441
"Elysian Public Library" "106 West Main Street" "Elysian" "MN" "" -93.6770814 44.1986752
"Eveleth Public Library" "614 Pierce Street" "Eveleth" "MN" "55734" -92.5361943 47.4626029
"Hennepin County Library - Excelsior" "343 Third Street" "Excelsior" "MN" "55331" -93.5679365 44.902761
"Fairfax Public Library" "124 First Street Se" "Fairfax" "MN" "" -94.7193243 44.527693
"Central Library" "110 North Park Street" "Fairmont" "MN" "" -94.4604917 43.6536755
"Faribault Buckham Memorial Library" "11 Division Street East" "Faribault" "MN" "55021" -93.267873 44.290043
"Farmington Community Library" "508 Third Street" "Farmington" "MN" "" -93.146231 44.6375766
"Fergus Falls Public Library" "205 East Hampden" "Fergus Falls" "MN" "56537" -96.0719362 46.2791663
"Viking Library System" "204 N Cascade" "Fergus Falls" "MN" "56538" -96.0723973 46.2845971
"Fertile Public Library" "101 S Mill Street" "Fertile" "MN" "" -96.2804244 47.5337158
"Great River Regional Library - Foley" "251 North 4th Avenue" "Foley" "MN" "" -93.912163 45.664943
"Forest Lake Branch Library" "220 North Lake" "Forest Lake" "MN" "" -92.9848908 45.281817
"Fosston Public Library" "403 Foss Ave N" "Fosston" "MN" "" -95.7463381 47.5781897
"Mississippi Branch Library" "410 Mississippi St Ne" "Fridley" "MN" "" -93.2602312 45.0856761
"Fulda Memorial Library" "101 3rd St. Ne" "Fulda" "MN" "56131" -95.6001681 43.8717451
"Gaylord Public Library" "332 W. Main Avenue" "Gaylord" "MN" "" -94.2204952 44.5532013
"Sibley County Library" "400 Court Ave" "Gaylord" "MN" "55334" -94.2206479 44.5561386
"Gibbon Public Library" "1050 Adams Avenue" "Gibbon" "MN" "" -94.5252056 44.533775
"Gilbert Public Library" "17 N Broadway" "Gilbert" "MN" "55741" -92.4671312 47.4866853
"Glencoe Public Library" "719 13th St. E" "Glencoe" "MN" "" -94.1528491 44.7720658
"Glenwood Public Library" "108 Se First Av" "Glenwood" "MN" "56334" -95.3882785 45.6493339
"Hennepin County Library - Golden Valley" "830 Winnetka Avenue North" "Golden Valley" "MN" "55427" -93.3795142 44.9882938
"Graceville Public Library" "415 Studdart Avenue" "Graceville" "MN" "" -96.436028 45.5679654
"Grand Marais Public Library" "104 2nd Avenue W." "Grand Marais" "MN" "55604" -90.3359782 47.7506982
"Grand Meadow Public Library" "125 Grand Ave E" "Grand Meadow" "MN" "55936" -92.5723931 43.7058229
"Grand Rapids Area Library" "140 Ne 2nd Street" "Grand Rapids" "MN" "55744" -93.5257248 47.2338558
"Granite Falls Public Library" "155 Seventh Avenue" "Granite Falls" "MN" "" -95.5390851 44.8113434
"Greenbush Public Library" "234 Main Street North" "Greenbush" "MN" "" -96.1817187 48.7011198
"Great River Regional Library - Grey Eagle" "118 State Street East" "Grey Eagle" "MN" "" -94.7492262 45.8245585
"Grove City Public Library" "210 Atlantic Avenue W" "Grove City" "MN" "" -94.6812981 45.1514117
"Hallock Public Library" "163 South 3rd" "Hallock" "MN" "" -96.9460317 48.7799352
"North Central Branch Library" "17565 Central Avenue Ne" "Ham Lake" "MN" "" -93.2318397 45.2896324
"Hancock Community Library" "662 6th Street" "Hancock" "MN" "56244" -95.7951839 45.4980494
"Hanska Public Library" "201 West 2nd Street" "Hanska" "MN" "56041" -94.4966802 44.1488144
"Harmony Public Library" "225 3rd Av Sw" "Harmony" "MN" "55939" -92.0136891 43.5519717
"Pleasant Hill Library" "1490 Frontage Road" "Hastings" "MN" "" -92.8842045 44.7377275
"Hawley Public Library" "421 Hartford Street" "Hawley" "MN" "" -96.3153363 46.8821463
"Hector Public Library" "126 Main St S" "Hector" "MN" "" -94.7154395 44.7445613
"Henderson Public Library" "111 South 6th Street" "Henderson" "MN" "" -93.9082944 44.5276146
"Hendricks Siverson Public Library" "100 W Garfield Street" "Hendricks" "MN" "56136" -96.4242858 44.5071393
"Heron Lake Public Library" "401 9th Street" "Heron Lake" "MN" "" -95.3171663 43.7941967
"Hibbing Public Library" "2020 East 5th Avenue" "Hibbing" "MN" "55746" -92.936429 47.426491
"Hinckley Public Library" "106 1st Se" "Hinckley" "MN" "" -92.9416442 46.0167002
"Hokah Public Library" "57 Main" "Hokah" "MN" "55941" -91.3460606 43.7593637
"Hennepin County Library - Hopkins" "22 11th Avenue North" "Hopkins" "MN" "55343" -93.4142762 44.9254626
"Houston Public Library" "202 East Cedar Street" "Houston" "MN" "55943" -91.5672817 43.7631356
"Great River Regional Library - Howard Lake" "617 6th Avenue" "Howard Lake" "MN" "" -94.0685921 45.0608076
"Hoyt Lakes Public Library" "206 Kennedy Memorial Dr" "Hoyt Lakes" "MN" "55750" -92.1631015 47.5182496
"Hutchinson Public Library" "50 Hassan Street Se" "Hutchinson" "MN" "" -94.3681558 44.8916867
"International Falls Public Library" "750 4th Street" "International Falls" "MN" "56649" -93.4109709 48.6017203
"Inver Glen Library" "8098 Blaine Avenue" "Inver Grove Heights" "MN" "" -93.0522052 44.8328379
"Mille Lacs Community Library" "285 2nd Avenue S" "Isle" "MN" "" -93.4696321 46.1370602
"Ivanhoe Public Library" "401 N Harold" "Ivanhoe" "MN" "56142" -96.2458528 44.463259
"Jackson County Library" "311 Third Street" "Jackson" "MN" "56143" -94.988899 43.620391
"Janesville Public Library" "102 W Second" "Janesville" "MN" "" -93.7075698 44.1173305
"Jordan Branch Library" "230 S Broadway" "Jordan" "MN" "" -93.6260739 44.6654877
"Kasson Public Library" "16 First Avenue Nw" "Kasson" "MN" "55944" -92.749115 44.030041
"Keewatin Public Library" "125 W 3rd Avenue" "Keewatin" "MN" "55753" -93.0767797 47.3988526
"Kenyon Public Library" "709 2nd Street" "Kenyon" "MN" "55946" -92.9846708 44.2717899
"Kerkhoven Public Library" "208 N. 10th Street" "Kerkhoven" "MN" "" -95.3176029 45.1892633
"Great River Regional Library - Kimball" "5 Main Street North" "Kimball" "MN" "" -94.300642 45.312607
"Kinney Public Library" "400 Main Street" "Kinney" "MN" "55758" -92.729453 47.5141945
"La Crescent Public Library" "321 Main Street" "La Crescent" "MN" "55947" -91.2515056 43.8127617
"Lake Benton Public Library" "110 E Benton" "Lake Benton" "MN" "56149" -96.2860958 44.2609898
"Lake City Public Library" "201 S High Street" "Lake City" "MN" "55041" -92.2664411 44.4480616
"Lake Crystal Public Library" "100 Robinson Street" "Lake Crystal" "MN" "" -94.2160614 44.1078677
"Lake Elmo Public Library" "3537 Lake Elmo Avenue North" "Lake Elmo" "MN" "55042" -92.8796741 45.0001613
"Lake Lillian Public Library" "450 Lakeview Street" "Lake Lillian" "MN" "" -94.880129 44.944635
"Lakefield Public Library" "410 Main Street" "Lakefield" "MN" "" -95.1715334 43.6793415
