"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Cambridge Public Library" "449 Broadway" "Cambridge" "MA" "02139" -71.1115872 42.3735163
"Cambridge Public Library - Boudreau" "245 Concord Avenue" "Cambridge" "MA" "02139" -71.1325784 42.3833852
"Cambridge Public Library - Central Square" "45 Pearl Street" "Cambridge" "MA" "02139" -71.103689 42.3641806
"Cambridge Public Library - Collins" "64 Aberdeen Avenue" "Cambridge" "MA" "02138" -71.1469152 42.3769136
"Cambridge Public Library - Oconnell" "48 Sixth Street" "Cambridge" "MA" "02141" -71.0848331 42.3704451
"Cambridge Public Library - Oneill" "70 Rindge Avenue" "Cambridge" "MA" "02140" -71.1280895 42.391922
"Cambridge Public Library - Valente" "826 Cambridge Street" "Cambridge" "MA" "02141" -71.0903137 42.3720978
"Canton Public Library" "786 Washington St." "Canton" "MA" "02021" -71.1455076 42.1587506
"Gleason Public Library" "22 Bedford Road" "Carlisle" "MA" "01741" -71.348117 42.528835
"Carver Public Library" "2 Meadowbrook Way" "Carver" "MA" "02330" -70.7690106 41.8898956
"Centerville Public Library" "585 Main St." "Centerville" "MA" "02632" -70.3461513 41.6452694
"Tyler Memorial Library" "p. o. box 518" "Charlemont" "MA" "01339" -72.8698183 42.627862
"Charlton Public Library" "40 Main St." "Charlton" "MA" "01507" -71.9702463 42.1339121
"Eldredge Public Library" "564 Main St." "Chatham" "MA" "02633" -69.9582867 41.6814121
"Chelmsford Public Library" "25 Boston Rd." "Chelmsford" "MA" "01824" -71.3516266 42.5945374
"Chelsea Public Library" "569 Broadway" "Chelsea" "MA" "02150" -71.0320242 42.3935914
"Cheshire Public Library" "23 Depot Street" "Cheshire" "MA" "01225" -73.1626372 42.5616751
"Hamilton Memorial Library" "195 Route 20" "Chester" "MA" "01011" -72.9820087 42.2791995
"Chesterfield Public Library" "408 Main Road" "Chesterfield" "MA" "01012" -72.8414699 42.3918647
"Putterham Branch Library" "959 West Roxbury Parkway" "Chestnut Hill" "MA" "" -71.1501187 42.3025015
"Aldenville Branch Library" "527 Grattan Street" "Chicopee" "MA" "" -72.5961409 42.170236
"Chicopee Falls Branch Library" "216 Broadway" "Chicopee" "MA" "" -72.5803609 42.1521805
"Chicopee Public Library" "449 Front St." "Chicopee" "MA" "01013" -72.5994751 42.1483888
"Fairview Branch Library" "373 Britton Street" "Chicopee" "MA" "" -72.5745039 42.2086552
"Chilmark Free Public Library" "522 South Rd." "Chilmark" "MA" "02535" -70.743523 41.342424
"Clarksburg Town Library" "711 West Cross Road" "Clarksburg" "MA" "01247" -73.097623 42.7202847
"Bigelow Free Public Library" "54 Walnut St." "Clinton" "MA" "01510" -71.6833831 42.41741
"Paul Pratt Memorial Library" "35 Ripley Rd." "Cohasset" "MA" "02025" -70.809519 42.242022
"Griswold Memorial Library" "14 Main Rd." "Colrain" "MA" "01340" -72.699929 42.672187
"Concord Free Public Library" "129 Main Street" "Concord" "MA" "01742" -71.3533088 42.4591873
"Loring N. Fowler Library" "1322 Main Street" "Concord" "MA" "" -71.3954283 42.4550273
"Field Memorial Library" "1 Elm St." "Conway" "MA" "01341" -72.6961553 42.507871
"Cotuit Library" "871 Main St." "Cotuit" "MA" "02635" -70.4352582 41.6182027
"Cuttyhunk Public Library" "19 Tower Hill Road" "Cuttyhunk" "MA" "02713" -70.9324581 41.4210339
"Dalton Free Public Library" "462 Main Street" "Dalton" "MA" "01226" -73.169636 42.4729079
"Peabody Institute Library" "15 Sylvan St." "Danvers" "MA" "01923" -70.9406339 42.5618536
"Dartmouth Public Libraries" "732 Dartmouth Street" "Dartmouth" "MA" "02748" -70.9412585 41.5991521
"North Dartmouth Library" "1383 Tucker Road" "Dartmouth" "MA" "" -70.9825161 41.6380325
"Russells Mills Library" "1205 Russells Mills Road" "Dartmouth" "MA" "" -71.0046875 41.5730569
"Dedham Public Library" "43 Church St." "Dedham" "MA" "02026" -71.1762307 42.2478174
"Endicott Branch Library" "257 Mount Vernon Street" "Dedham" "MA" "" -71.1608237 42.2399589
"Dennis Public Library" "5 Hall St." "Dennisport" "MA" "02639" -70.1243402 41.6670986
"Dighton Public Library" "395 Main Street" "Dighton" "MA" "02715" -71.1272927 41.8154196
"Adams Street Branch Library" "690 Adams Street" "Dorchester" "MA" "" -71.0543819 42.2862895
"Codman Square Branch Library" "690 Washington Street" "Dorchester" "MA" "" -71.0708456 42.2876358
"Fields Corner Branch Library" "1520 Dorchester Avenue" "Dorchester" "MA" "" -71.0601775 42.2989231
"Grove Hall Branch Libary" "5 Crawford Street" "Dorchester" "MA" "" -71.0837161 42.3107821
"Lower Mills Branch Library" "27 Richmond Street" "Dorchester" "MA" "" -71.0684841 42.2734949
"Simon Fairfield Public Library" "290 Main Street" "Douglas" "MA" "01516" -71.7136078 42.0725809
"Dover Town Library" "56 Dedham St." "Dover" "MA" "02030" -71.2792745 42.2469454
"Moses Greeley Parker Memorial Lib." "28 Arlington St." "Dracut" "MA" "01826" -71.3023336 42.6700511
"Pearle L. Crawford Memorial Library" "1 Village Street" "Dudley" "MA" "01571" -71.890429 42.0478973
"Dunstable Free Public Library" "588 Main St." "Dunstable" "MA" "01827" -71.487463 42.674469
"Duxbury Free Library" "77 Alden Street" "Duxbury" "MA" "02332" -70.6831176 42.0467518
"East Boston Branch Library" "276 Meridian Street" "East Boston" "MA" "" -71.0391542 42.3764452
"Orient Heights Branch Library" "18 Barnes Avenue" "East Boston" "MA" "" -71.0059729 42.3860571
"East Bridgewater Public Library" "32 Union St." "East Bridgewater" "MA" "02333" -70.959048 42.0338132
"East Brookfield Public Library" "122 Connie Mack Drive" "East Brookfield" "MA" "01515" -72.0518644 42.2253003
"Jacob Sears Memorial Library" "23 Center St." "East Dennis" "MA" "02641" -70.1532677 41.6701704
"East Falmouth Branch Library" "310 East Falmouth Highway" "East Falmouth" "MA" "" -70.5623507 41.5793211
"James White Memorial Library" "5 Washburn Road" "East Freetown" "MA" "02717" -70.9593585 41.7744533
"East Longmeadow Public Library" "60 Center Square" "East Longmeadow" "MA" "01028" -72.5138662 42.0647461
"Franklin N. Pratt Library" "1400 Pleasant Street" "East Weymouth" "MA" "" -70.9252866 42.2141976
"Eastham Public Library" "190 Samoset Road" "Eastham" "MA" "02642" -69.9777887 41.8303334
"Emily Williston Memorial Library" "9 Park St." "Easthampton" "MA" "01027" -72.674346 42.268443
"Five Corners Library" "670 Depot Street" "Easton" "MA" "" -71.1165577 42.0265303
"Edgartown Free Public Library" "58 North Water St." "Edgartown" "MA" "02539" -70.510931 41.3902619
"Erving Center Branch" "12 E. Main St." "Erving" "MA" "" -72.3953223 42.5995396
"Erving Public Library" "17 Moore St." "Erving" "MA" "01344" -72.491006 42.583804
"T.O.H.P. Burnham Free Library" "30 Martin St." "Essex" "MA" "01929" -70.7863297 42.6294761
"Parlin Memorial Library" "410 Broadway" "Everett" "MA" "02149" -71.0568033 42.4060122
"Shute Memorial Library" "781 Broadway" "Everett" "MA" "" -71.0465397 42.4166969
"Millicent Library" "45 Center St." "Fairhaven" "MA" "02719" -70.9033893 41.635698
"East End Branch Library" "1386 Pleasant Street" "Fall River" "MA" "" -71.1344708 41.6910546
"Fall River Public Library" "104 North Main St." "Fall River" "MA" "02720" -71.1555122 41.7034394
"South Branch Library" "1310 South Main Street" "Fall River" "MA" "" -71.1694511 41.687936
"Falmouth Public Library" "15 Carlson Lane" "Falmouth" "MA" "02540" -70.6201878 41.5702703
"Fitchburg Public Library" "610 Main St." "Fitchburg" "MA" "01420" -71.8019467 42.5832687
"Lilly Library" "19 Meadow St." "Florence" "MA" "01062" -72.6741526 42.3355654
"Florida Free Public Library" "56 North County Road" "Florida" "MA" "01247" -73.0322656 42.6929587
"Boyden Library" "10 Bird St." "Foxborough" "MA" "02035" -71.2505411 42.0660746
"Framingham Public Library" "49 Lexington Street" "Framingham" "MA" "01702" -71.4167488 42.2820414
"Mcauliffe Branch Library" "10 Nicholas Road" "Framingham" "MA" "" -71.4035311 42.3264937
"Franklin Public Library" "118 Main Street" "Franklin" "MA" "02038" -71.4000283 42.0854235
"Levi Heywood Memorial Library" "55 West Lynde St." "Gardner" "MA" "01440" -71.9934546 42.5761013
"Gilbertville Public Library" "259 Main St." "Gilbertville" "MA" "01031" -72.2101969 42.307702
"Slate Memorial Library" "332 Main Road" "Gill" "MA" "01376" -72.4992964 42.6410043
"Gloucester Lyceum Sawyer Free Lib" "2 Dale Ave." "Gloucester" "MA" "01930" -70.663459 42.613696
"Goshen Free Public Library" "42 Main Street" "Goshen" "MA" "01032" -72.7999198 42.4414486
"Grafton Public Library" "35 Grafton Common" "Grafton" "MA" "01519" -71.6846116 42.2059613
"Granville Public Library" "2 Granby Road" "Granville" "MA" "01034" -72.8611185 42.0670675
"Mason Library" "231 Main St." "Great Barrington" "MA" "01230" -73.3605915 42.1959855
"Greenfield Public Library" "402 Main St." "Greenfield" "MA" "01301" -72.5989496 42.5880423
"Groton Public Library" "99 Main St." "Groton" "MA" "01450" -71.5683278 42.6050714
"Langley Adams Library" "185 Main Street" "Groveland" "MA" "01834" -71.0256723 42.7675079
"Goodwin Memorial Library" "50 Middle Street" "Hadley" "MA" "01035" -72.5886011 42.3426051
"North Hadley Branch Library" "237 River Drive" "Hadley" "MA" "" -72.5814213 42.3877953
"Holmes Public Library" "470 Plymouth St." "Halifax" "MA" "02338" -70.8584782 41.9915328
"Hampden Free Library" "625 Main St." "Hampden" "MA" "01036" -72.4139313 42.0644954
"Taylor Memorial Library" "733 Main Street" "Hancock" "MA" "01237" -73.2293108 42.5371211
"John Curtis Free Library" "534 Hanover St." "Hanover" "MA" "02339" -70.8436955 42.1161431
"Hanson Public Library" "132 Maquan St." "Hanson" "MA" "02341" -70.8559345 42.063007
"Paige Memorial Library" "87 Petersham Road" "Hardwick" "MA" "01037" -72.199699 42.351268
"Harvard Public Library" "4 Pond Rd." "Harvard" "MA" "01451" -71.5838334 42.4975168
"Brooks Free Library" "739 Main Street" "Harwich" "MA" "02645" -70.0723277 41.6861002
"Harwich Port Library Assoc." "box 175" "Harwich Port" "MA" "02646" -70.0591278 41.6694978
"Hatfield Public Library" "39 Main St." "Hatfield" "MA" "01038" -72.5966979 42.3701694
"Haydenville Public Library" "136 Main Street" "Haydenville" "MA" "" -72.7043436 42.3753114
"Heath Free Public Library" "1 East Main Street" "Heath" "MA" "01346" -72.822018 42.673649
"Hingham Public Library" "66 Leavitt St." "Hingham" "MA" "02043" -70.8744481 42.2349757
"Hinsdale Public Library" "58 Maple St." "Hinsdale" "MA" "01235" -73.124178 42.438176
"Holbrook Public Library" "2 Plymouth St." "Holbrook" "MA" "02343" -71.0077277 42.1550632
"Gale Free Library" "23 Highland St." "Holden" "MA" "01520" -71.8612315 42.3514847
"Holland Public Library" "23 Sturbridge Rd." "Holland" "MA" "01521" -72.1612308 42.0657693
"Holliston Public Library" "752 Washington St." "Holliston" "MA" "01746" -71.4291408 42.2003777
"Holyoke Public Library" "335 Maple St." "Holyoke" "MA" "01040" -72.6126615 42.2039045
"Bancroft Memorial Library" "50 Hopedale Street" "Hopedale" "MA" "01747" -71.5411813 42.1301491
"Hopkinton Public Library" "13 Main Street" "Hopkinton" "MA" "01748" -71.5195556 42.2287569
"Ramsdell Public Library" "1087 Main Street" "Housatonic" "MA" "" -73.3659392 42.2577301
"Hubbardston Public Library" "7 Main Street" "Hubbardston" "MA" "01452" -72.0077983 42.4759035
"Hudson Public Library" "3 Washington Street At Wood Square" "Hudson" "MA" "01749" -71.5705908 42.3916002
"Hull Public Library" "9 Main St." "Hull" "MA" "02045" -70.9065704 42.3021393
"Huntington Public Library" "7 East Main St." "Huntington" "MA" "01050" -72.8763432 42.2350969
"Hyannis Public Library Assoc." "401 Main St." "Hyannis" "MA" "02601" -70.284438 41.65209
"Hyde Park Branch Library" "35 Harvard Avenue" "Hyde Park" "MA" "" -71.1220911 42.2569767
"Indian Orchard Branch Library" "44 Oak Street" "Indian Orchard" "MA" "" -72.5037693 42.1589714
"Ipswich Public Library" "25 North Main St." "Ipswich" "MA" "01938" -70.835891 42.680573
"Connolly Branch Library" "433 Centre Street" "Jamaica Plain" "MA" "" -71.11109 42.3206503
"Jamaica Plain Branch Library" "12 Sedgwick Street" "Jamaica Plain" "MA" "" -71.1148933 42.3086374
"Kingston Public Library" "6 Green Street" "Kingston" "MA" "02364" -70.7312672 41.9948209
"Lakeville Free Public Library" "4 Precinct St." "Lakeville" "MA" "02347" -70.9506162 41.8464219
"Thayer Memorial Library" "717 Main St." "Lancaster" "MA" "01523" -71.6725506 42.4551654
"Lanesborough Public Library" "83 North Main St. (Town Hall)" "Lanesborough" "MA" "01237" -90.4036818 39.4372233
"Lawrence Public Library" "51 Lawrence St." "Lawrence" "MA" "01841" -71.162215 42.7107245
"South Lawrence Branch Library" "135 Parker Street" "Lawrence" "MA" "" -71.1587253 42.6970698
"Lee Library Association" "100 Main St." "Lee" "MA" "01238" -73.2495336 42.3064274
"Leicester Public Library" "1136 Main St." "Leicester" "MA" "01524" -71.9122528 42.2460441
"Lenox Library Association" "18 Main St." "Lenox" "MA" "01240" -73.2843285 42.3572855
"Leominster Public Library" "30 West St." "Leominster" "MA" "01453" -71.7620131 42.5263923
"Leverett Library" "75 Montague Road" "Leverett" "MA" "01054" -72.4983259 42.4614613
"Cary Memorial Library" "1874 Massachusetts Avenue" "Lexington" "MA" "02420" -71.2296291 42.4482039
"East Lexington Branch Library" "735 Massachusetts Avenue" "Lexington" "MA" "" -71.206776 42.429479
"Robertson Memorial Library" "849 Greenfield Road" "Leyden" "MA" "01301" -72.6301525 42.7004103
"Reuben Hoar Library" "41 Shattuck St." "Littleton" "MA" "01460" -71.480618 42.5421931
"Richard Salter Storrs Library" "693 Longmeadow St." "Longmeadow" "MA" "01106" -72.5823698 42.0526469
"Pollard Memorial Library" "401 Merrimack St." "Lowell" "MA" "01852" -71.3144306 42.6461029
"Senior Center Branch" "276 Broadway Street" "Lowell" "MA" "" -71.3194655 42.6436417
"Hubbard Memorial Library" "24 Center Street" "Ludlow" "MA" "01056" -72.4842986 42.1581012
"Lunenburg Public Library" "1023 Massachusetts Ave." "Lunenburg" "MA" "01462" -71.7223946 42.5962926
"Ritter Memorial Library" "1023 Massachusetts Avenue" "Lunenburg" "MA" "01462" -71.7223946 42.5962926
"Lynn Public Library" "5 North Common St." "Lynn" "MA" "01902" -70.9536261 42.4644681
"Lynnfield Public Library" "18 Summer St." "Lynnfield" "MA" "01940" -71.0478027 42.539373
"Linden Branch Library" "141 Oliver Street" "Malden" "MA" "" -71.0295257 42.4321501
"Malden Public Library" "36 Salem St." "Malden" "MA" "02148" -71.065487 42.4274552
"Manchaug Branch Library" "2 Main Street" "Manchaug" "MA" "" -71.7468952 42.0935568
"Manchester-By-The-Sea Pub. Library" "15 Union Street" "Manchester-By-The-Se" "MA" "01944" -70.7713857 42.5749735
"Manomet Branch Library" "24 Manomet Point Road" "Manomet" "MA" "" -70.554001 41.9170295
"Mansfield Public Library" "255 Hope Street" "Mansfield" "MA" "02048" -71.2098104 42.033903
