"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"East Rutherford Memorial Library" "143 Boiling Springs Avenue" "East Rutherford" "NJ" "07073" -74.0989796 40.8327367
"Eatontown Public Library" "33 Broad Street" "Eatontown" "NJ" "07724" -74.0586092 40.3052115
"Edgewater Free Public Library" "49 Hudson Avenue" "Edgewater" "NJ" "07020" -73.9742757 40.829772
"Edison Township Free Public Library" "340 Plainfield Avenue" "Edison" "NJ" "08817" -74.4081924 40.5174604
"Elizabeth Free Public Library" "11 South Broad St." "Elizabeth" "NJ" "07202" -74.2156918 40.6615853
"Elmer Public Library" "120 S. Main Street" "Elmer" "NJ" "08318" -75.1684304 39.5930954
"Elmwood Park Free Public Library" "210 Lee Street" "Elmwood Park" "NJ" "07407" -74.1184481 40.9091982
"Emerson Public Library" "20 Palisade Avenue" "Emerson" "NJ" "07630" -74.025872 40.97312
"Englewood Free Public Library" "31 Engle Street" "Englewood" "NJ" "07631" -73.9716585 40.8938977
"Fair Haven Public Library" "748 River Road" "Fair Haven" "NJ" "07704" -74.035683 40.3640832
"Maurice M. Pine Free Public Library" "10-01 Fair Lawn Avenue" "Fair Lawn" "NJ" "07410" -74.131476 40.9364496
"Anthony Pio Costa Memorial Library" "261 Hollywood Avenue" "Fairfield" "NJ" "07004" -74.3003089 40.8877716
"Fairview Free Public Library" "213 Anderson Avenue" "Fairview" "NJ" "07022" -73.9957704 40.8158566
"Fanwood Memorial Library" "14 Tillotson Road" "Fanwood" "NJ" "07023" -74.3854562 40.6426972
"Mount Olive Public Library" "202 Flanders-Drakestown Road" "Flanders" "NJ" "07836" -74.7416159 40.844862
"Flemington Free Public Library" "118 Main Street" "Flemington" "NJ" "08822" -74.8583546 40.5092009
"Hunterdon County Library" "314 State Highway 12, Bldg. 3" "Flemington" "NJ" "08822" -74.8990627 40.5041248
"Florham Park Free Public Library" "107 Ridgedale Avenue" "Florham Park" "NJ" "07932" -74.3997163 40.7831927
"Fort Lee Free Public Library" "320 Main Street" "Fort Lee" "NJ" "07024" -73.97312 40.851625
"Franklin Lakes Free Public Library" "470 Dekorte Drive" "Franklin Lakes" "NJ" "07417" -74.1988212 41.0187647
"Franklin Twp Public Library-Gloucester" "1584 Coles Mill Road" "Franklinville" "NJ" "08322" -75.0781643 39.6168415
"Freehold Public Library" "28 1-2 E. Main Street" "Freehold" "NJ" "07728" -74.273929 40.259897
"Frenchtown Public Library" "29 Second Street" "Frenchtown" "NJ" "08825" -75.060764 40.5276752
"Garfield Free Public Library" "500 Midland Avenue" "Garfield" "NJ" "07026" -74.1009051 40.8807138
"Garwood Free Public Library" "411 Third Avenue" "Garwood" "NJ" "07027" -74.3267496 40.6546961
"Gibbsboro Public Library" "49 Kirkwood Road" "Gibbsboro" "NJ" "08026" -74.9689013 39.8372475
"Gloucester County Library - Greenwich Township" "411 Swedesboro Road" "Gibbstown" "NJ" "08027" -75.2667817 39.8172378
"Long Hill Township Free Public Library" "917 Valley Road" "Gillette" "NJ" "07980" -74.4774677 40.6697761
"Gloucester County Library - Glassboro" "2 Center Street" "Glassboro" "NJ" "08028" -75.1103168 39.7032065
"Glen Ridge Free Public Library" "240 Ridgewood Avenue" "Glen Ridge" "NJ" "07028" -74.2040282 40.8015508
"Glen Rock Public Library" "315 Rock Road" "Glen Rock" "NJ" "07452" -74.1263888 40.9627023
"Gloucester City Library" "50 N. Railroad Avenue" "Gloucester City" "NJ" "08030" -75.118356 39.8964906
"Johnson Free Public Library" "274 Main Street" "Hackensack" "NJ" "07601" -74.0407555 40.886766
"Hackettstown Free Public Library" "110 Church Street" "Hackettstown" "NJ" "07840" -74.8282543 40.8518325
"Haddon Heights Public Library" "608 Station Avenue" "Haddon Heights" "NJ" "08035" -75.0590189 39.8817654
"Haddonfield Public Library" "60 N. Haddon Avenue" "Haddonfield" "NJ" "08033" -75.0347408 39.8990699
"Haledon Free Public Library" "404 Morrissee Avenue" "Haledon" "NJ" "07508" -74.185354 40.93667
"Hamilton Township Free Public Library" "1 Justice Samuel A. Alito, Jr. Way" "Hamilton" "NJ" "08619" -74.6957014 40.2113392
"Harrington Park Public Library" "10 Herring Street" "Harrington Park" "NJ" "07640" -73.9782827 40.9872406
"Harrison Public Library" "415 Harrison Avenue" "Harrison" "NJ" "07029" -74.1551603 40.7466873
"Hasbrouck Heights Free Public Library" "320 Boulevard" "Hasbrouck Heights" "NJ" "07604" -74.0748179 40.8648898
"Haworth Municipal Library" "300 Haworth Avenue" "Haworth" "NJ" "07641" -73.988265 40.9600197
"Louis Bay 2nd Library" "345 Lafayette Avenue" "Hawthorne" "NJ" "07506" -74.1548509 40.9503148
"High Bridge Public Library" "71 Main Street" "High Bridge" "NJ" "08829" -74.896013 40.669149
"Highland Park Public Library" "31 N. Fifth Avenue" "Highland Park" "NJ" "08904" -74.4240282 40.5016664
"Hillsdale Free Public Library" "509 Hillsdale Avenue" "Hillsdale" "NJ" "07642" -74.0459115 41.0024008
"Hoboken Public Library" "500 Park Avenue" "Hoboken" "NJ" "07030" -74.0323081 40.7429535
"Worth Pinkham Memorial Library" "91 Warren Avenue" "Ho-Ho-Kus" "NJ" "07423" -74.1121822 40.999056
"Hopewell Public Library" "13 E. Broad Street" "Hopewell" "NJ" "08525" -74.7607612 40.3893419
"Margaret E. Heggan Free Public Library" "208 E. Holly Avenue" "Hurffville" "NJ" "08080" -75.1090452 39.7451816
"Jamesburg Public Library" "229 Gatzmer Avenue" "Jamesburg" "NJ" "08831" -74.4420886 40.3527857
"Jersey City Free Public Library" "472 Jersey Avenue" "Jersey City" "NJ" "07302" -74.0473159 40.7189141
"Kearny Public Library" "318 Kearny Avenue" "Kearny" "NJ" "07032" -74.1498335 40.7613821
"Kenilworth Public Library" "548 Boulevard" "Kenilworth" "NJ" "07033" -74.2902812 40.6764772
"Kinnelon Public Library" "132 Kinnelon Road" "Kinnelon" "NJ" "07405" -74.3729891 41.0015901
"Lambertville Free Public Library" "6 Lilly Street" "Lambertville" "NJ" "08530" -74.9423606 40.3656754
"Mercer County Library" "2751 Brunswick Pike" "Lawrenceville" "NJ" "08648" -74.718554 40.265937
"Leonia Public Library" "227 Fort Lee Road" "Leonia" "NJ" "07605" -73.9888828 40.8626973
"Lincoln Park Public Library" "12 Boonton Turnpike" "Lincoln Park" "NJ" "07035" -74.3055225 40.9219984
"Linden Free Public Library" "31 E. Henry Street" "Linden" "NJ" "07036" -74.258269 40.6350105
"Linwood Public Library" "301 Davis Avenue" "Linwood" "NJ" "08221" -74.5705 39.354566
"Little Falls Public Library" "8 Warren Street" "Little Falls" "NJ" "07424" -74.2289974 40.8806788
"Little Ferry Free Public Library" "239 Liberty Street" "Little Ferry" "NJ" "07643" -74.0440886 40.8514295
"Little Silver Public Library" "484 Prospect Avenue" "Little Silver" "NJ" "07739" -74.0430579 40.3387106
"Ruth L. Rockwood Memorial Library" "10 Robert H. Harp Drive" "Livingston" "NJ" "07039" -74.3158182 40.783199
"Lodi Memorial Library" "1 Memorial Drive" "Lodi" "NJ" "07644" -74.0880245 40.8759161
"Gloucester County Library - Logan Township" "498 Beckett Road" "Logan Township" "NJ" "08085" -75.3567136 39.7564653
"Long Branch Free Public Library" "328 Broadway" "Long Branch" "NJ" "07740" -73.9926173 40.303485
"Washington Twp Public Library-Morris" "37 E. Springtown Road" "Long Valley" "NJ" "07853" -74.79493 40.7962041
"Lyndhurst Free Public Library" "355 Valley Brook Avenue" "Lyndhurst" "NJ" "07071" -74.124708 40.8124892
"Madison Public Library" "39 Keep Street" "Madison" "NJ" "07940" -74.4137344 40.7522362
"Mahwah Free Public Library" "100 Ridge Road" "Mahwah Township" "NJ" "07430" -74.159854 41.08805
"Monmouth County Library" "125 Symmes Drive" "Manalapan" "NJ" "07726" -74.3037538 40.2934107
"Manasquan Public Library" "55 Broad Street" "Manasquan" "NJ" "08736" -74.0505058 40.1255476
"Manville Public Library" "100 S. Tenth Avenue" "Manville" "NJ" "08835" -74.595301 40.5409549
"Maplewood Memorial Library" "51 Baker Street" "Maplewood" "NJ" "07040" -74.2756549 40.7293933
"Margate City Public Library" "8100 Atlantic Avenue" "Margate" "NJ" "08402" -74.4991564 39.3277592
"Matawan-Aberdeen Public Library" "165 Main Street" "Matawan" "NJ" "07747" -74.2300334 40.4134434
"Atlantic County Library System" "40 Farragut Avenue" "Mays Landing" "NJ" "08330" -74.7254059 39.4509842
"Maywood Public Library" "459 Maywood Avenue" "Maywood" "NJ" "07607" -74.0633356 40.9011709
"Mendham Free Public Library" "10 Hilltop Road" "Mendham" "NJ" "07945" -74.5999202 40.7748571
"Metuchen Public Library" "480 Middlesex Avenue" "Metuchen" "NJ" "08840" -74.3614115 40.5449864
"Gloucester County Library - East Greenwich" "535 Kings Highway" "Mickleton" "NJ" "08056" -75.242175 39.78832
"Middlesex Public Library" "1300 Mountain Avenue" "Middlesex" "NJ" "08846" -74.4998745 40.5793849
"Middletown Township Public Library" "55 New Monmouth Road" "Middletown" "NJ" "07748" -74.1092432 40.4040913
"Midland Park Memorial Library" "250 Godwin Avenue" "Midland Park" "NJ" "07432" -74.1407292 40.9903069
"Holland Township Free Public Library" "129 Spring Mills Road" "Milford" "NJ" "08848" -75.1006263 40.596796
"Milford Public Library" "40 Frenchtown-Milford Road" "Milford" "NJ" "08848" -75.0928852 40.5678523
"Millburn Free Public Library" "200 Glen Avenue" "Millburn" "NJ" "07041" -74.3062522 40.7266191
"Milltown Public Library" "20 W. Church Street" "Milltown" "NJ" "08850" -74.4399791 40.4518413
"Millville Public Library" "210 Buck Street" "Millville" "NJ" "08332" -75.041346 39.398169
"Monmouth Beach Public Library" "18 Willow Avenue" "Monmouth Beach" "NJ" "07750" -73.979298 40.330881
"South Brunswick Public Library" "110 Kingston Lane" "Monmouth Junction" "NJ" "08852" -74.5307553 40.3829536
"Monroe Twp Public Library-Middlesex" "4 Municipal Plaza" "Monroe Township" "NJ" "08831" -74.4429199 40.3270968
"Montclair Public Library" "50 S. Fullerton Avenue" "Montclair" "NJ" "07042" -74.2187774 40.8116415
"Montvale Free Public Library" "12 Mercedes Drive" "Montvale" "NJ" "07645" -74.0611923 41.0480929
"Montville Township Public Library" "90 Horseneck Road" "Montville" "NJ" "07045" -74.358405 40.8924049
"Moorestown Library" "111 W. Second Street" "Moorestown" "NJ" "08057" -74.9498912 39.9645789
"Morris Plains Library" "77 Glenbrook Road" "Morris Plains" "NJ" "07950" -74.4865481 40.8283453
"Morristown-Morris Twp Joint Public Library" "1 Miller Road" "Morristown" "NJ" "07960" -74.4785452 40.7938506
"Mount Arlington Public Library" "333 Howard Boulevard" "Mount Arlington" "NJ" "07856" -74.634254 40.923888
"Mount Holly Library And Lyceum" "307 High Street" "Mount Holly" "NJ" "08060" -74.7901834 39.9994664
"Mount Laurel Library" "100 Walt Whitman Avenue" "Mount Laurel" "NJ" "08054" -74.9238233 39.9574025
"Mountain Lakes Free Public Library" "9 Elm Road" "Mountain Lakes" "NJ" "07046" -74.4337966 40.8870217
"Mountainside Free Public Library" "1 Constitution Plaza" "Mountainside" "NJ" "07092" -74.3572085 40.6726342
"Gloucester County Library - Mullica Hill" "389 Wolfert Station Road" "Mullica Hill" "NJ" "08062" -75.2188409 39.7480062
"Gloucester County Library - Swedesboro" "1442 Kings Highway" "Mullica Hill" "NJ" "08085" -75.2714385 39.770751
"Neptune Township Public Library" "25 Neptune Boulevard" "Neptune" "NJ" "07753" -74.0367992 40.2098877
"New Brunswick Free Public Library" "60 Livingston Avenue" "New Brunswick" "NJ" "08901" -74.445477 40.4913441
"Bass River Community Library" "11 North Maple Avenue" "New Gretna" "NJ" "08224" -74.452392 39.59436
"New Milford Public Library" "200 Dahlia Avenue" "New Milford" "NJ" "07646" -74.0233967 40.9200311
