"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Deerfield Beach Percy White Branch" "837 E Hillsboro Blvd." "Deerfield Beach" "FL" "" -80.0924653 26.3187521
"Walton County Public Library System" "3 Circle Drive" "Defuniak Springs" "FL" "32435" -86.1156526 30.7183362
"Deland Area Public Library" "130 East Howry St." "Deland" "FL" "" -81.3021909 29.025878
"Delray Beach Library" "100 West Atlantic Avenue" "Delray Beach" "FL" "33444" -80.0745879 26.4612856
"West Atlantic Branch Library" "7777 West Atlantic Ave." "Delray Beach" "FL" "" -80.15554 26.45451
"Deltona Public Library" "2150 Eustace Ave." "Deltona" "FL" "" -81.224559 28.929941
"Destin Library" "150 Sibert Avenue" "Destin" "FL" "" -86.508064 30.398979
"Dundee Public Library" "203 Center Street" "Dundee" "FL" "" -81.619952 28.023921
"Dunedin Public Library" "223 Douglas Avenue" "Dunedin" "FL" "" -82.7865475 28.002014
"Dunnellon Public Library" "20351 Robinson Road" "Dunnellon" "FL" "" -82.4576008 29.0597013
"Herman B. Oberman Public Library" "4040 Deepwater Court" "Dunnellon" "FL" "" -82.5159503 29.139802
"Eagle Lake Public Library" "75 North Seventh Street" "Eagle Lake" "FL" "" -81.7541188 27.9774209
"Eastpoint Branch" "29 Island Drive" "Eastpoint" "FL" "" -84.88797 29.7344278
"Eatonville Branch" "200 E. Kennedy Blvd." "Eatonville" "FL" "" -81.3817977 28.6180206
"Edgewater Public Library" "103 Indian River Blvd." "Edgewater" "FL" "" -80.8981788 28.9723658
"Rocky Bluff Branch" "6750 US Highway 301 North" "Ellenton" "FL" "" -82.4953274 27.5343467
"Elsie Quirk Library" "100 W. Dearborn Street" "Englewood" "FL" "" -82.3551723 26.9630836
"Englewood Charlotte Public Library" "3450 Mccall Road" "Englewood" "FL" "" -82.2965904 26.9343597
"South County Regional Library" "21100 Three Oaks Parkway" "Estero" "FL" "33928" -81.7893314 26.4335447
"Eustis Memorial Library" "120 N. Center St." "Eustis" "FL" "32726" -81.6822492 28.8541138
"Fernandina Beach Library" "25 North 4th Street" "Fernandina Beach" "FL" "" -81.4622476 30.6720336
"Nassau County Public Library System" "25 N. 4th St." "Fernandina Beach" "FL" "32034" -81.4622476 30.6720336
"Clay County Public Library System" "1895 Towncenter Blvd." "Fleming Island" "FL" "32006" -81.7105634 30.0928513
"Floral City Library" "8240 East Orange Ave." "Floral City" "FL" "" -82.2974955 28.7501804
"African-American Research Library" "2650 Sistruck Blvd" "Fort Lauderdale" "FL" "" -80.1775992 26.1283923
"Alvin Sherman Library, Research, And Information Technology Center At Nova Southeastern University" "3100 Ray Ferrero, Jr. Blvd." "Fort Lauderdale" "FL" "" -80.1373174 26.1224386
"Broward County Libraries Division" "100 S. Andrews Ave" "Fort Lauderdale" "FL" "33301" -80.1428979 26.120946
"Fort Lauderdale Branch" "1300 East Sunrise Blvd." "Fort Lauderdale" "FL" "" -80.1306007 26.1371224
"Galt Ocean Mile Reading Center" "3403 Galt Ocean Dr." "Fort Lauderdale" "FL" "" -80.0994651 26.1701998
