"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Robert Beverly Hale Library" "2601 Commodore Perry Highway, Wakefield, Ri 02879" "Wakefield" "RI" "" -71.5441766 41.3985956
"George Hail Free Library" "530 Main Street" "Warren" "RI" "02885" -71.2818806 41.7284757
"Apponaug Branch" "3267 Post Rd., Warwick, Ri 02886" "Warwick" "RI" "" -71.4581746 41.6992671
"Conimicut Branch" "55 Beach Ave., Warwick, Ri 02889" "Warwick" "RI" "" -71.3814218 41.723885
"Norwood Branch" "328 Pawtuxet Ave., Warwick, Ri 02888" "Warwick" "RI" "" -71.430469 41.754289
"Pontiac Free Library" "101 Greenwich Avenue" "Warwick" "RI" "02886" -71.474978 41.7297211
"Warwick Public Library" "600 Sandy Lane" "Warwick" "RI" "02889" -71.4026615 41.7107381
"Louttit Memorial Library" "274 Victory Highway" "West Greenwich" "RI" "02817" -71.688235 41.640443
"West Warwick Public Library" "1043 Main Street" "West Warwick" "RI" "02893" -71.5238887 41.7119989
"Westerly Public Library" "44 Broad Street" "Westerly" "RI" "02891" -71.8296343 41.3774049
"Fairmount Branch" "18 Memorial Drive, Woonsocket, Ri 02895" "Woonsocket" "RI" "" -71.532349 41.99648
"Woonsocket Harris Public Library" "303 Clinton Street" "Woonsocket" "RI" "02895" -71.5082002 42.0054054
