"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Calamus Public Library" "198 2nd St" "Calamus" "IA" "52729" -90.7588196 41.8256094
"Callender Heritage Public Library" "505 Thomas St" "Callender" "IA" "50523" -94.2930478 42.3616578
"Calmar Public Library" "101 S Washington St" "Calmar" "IA" "52132" -91.8661075 43.1826145
"Camanche Public Library" "102 12th Ave" "Camanche" "IA" "52730" -90.2572292 41.7790195
"Cambridge Memorial Library" "224 Water St" "Cambridge" "IA" "50046" -93.5290532 41.8988946
"Cantril Public Library" "104 W 3rd St" "Cantril" "IA" "52542" -92.0731565 40.6432655
"Carlisle Public Library" "135 School St" "Carlisle" "IA" "50047" -93.4874831 41.4987853
"Carroll Public Library" "118 E 5th St" "Carroll" "IA" "51401" -94.8662533 42.0641828
"Carter Lake Public Library" "1120 Willow Drive" "Carter Lake" "IA" "" -95.915006 41.29065
"Cascade Public Library" "301 1st Av W" "Cascade" "IA" "52033" -91.0148705 42.298592
"Casey Public Library" "604 Antique Country Drive" "Casey" "IA" "50048" -94.5192518 41.5056695
"Duncan Memorial Library" "610 Antique Country Drive" "Casey" "IA" "" -94.5192546 41.5057408
"Cedar Falls Public Library" "524 Main St" "Cedar Falls" "IA" "50613" -92.4447928 42.5336326
"Cedar Rapids Public Library" "7600 Edgewood Rd Sw" "Cedar Rapids" "IA" "52404" -91.7152645 41.9056229
"East Central Library Services" "222 3rd St., Suite 402" "Cedar Rapids" "IA" "52401" -91.677313 41.976785
"Center Point Public Library" "720 Main St" "Center Point" "IA" "52213" -91.785026 42.190654
"Drake Public Library" "115 Drake Ave" "Centerville" "IA" "52544" -92.8726552 40.7323142
"J.C. Clegg Public Library" "137 4th St N" "Central City" "IA" "52214" -91.5245539 42.2055275
"John C. Clegg Public Library" "137 4th St. North" "Central City" "IA" "" -91.5245539 42.2055275
"Chariton Free Public Library" "803 Braden Ave" "Chariton" "IA" "50049" -93.305643 41.015806
"Charles City Public Library" "106 Milwaukee Mall" "Charles City" "IA" "50616" -92.6740276 43.0694049
"Charter Oak Public Library" "461 Railroad St" "Charter Oak" "IA" "51439" -95.5898375 42.0695625
"Chelsea Public Library" "660 Station St" "Chelsea" "IA" "52215" -92.3946198 41.9186289
"Cherokee Public Library" "215 S 2nd St" "Cherokee" "IA" "51012" -95.5513309 42.7486895
"Churdan Public Library" "414 Sand St" "Churdan" "IA" "50050" -94.4788597 42.1553666
"Clare Public Library" "119 E Front St" "Clare" "IA" "50524" -94.3436849 42.587238
"Edna Zybell Memorial Library" "309 6th Ave" "Clarence" "IA" "52216" -91.0563478 41.8880683
"Lied Public Library-Clarinda" "100 E Garfield St" "Clarinda" "IA" "51632" -95.0378514 40.7351238
"Clarion Public Library" "302 N Main" "Clarion" "IA" "50525" -93.7328282 42.733525
"Clarksville Public Library" "103 W Greene St" "Clarksville" "IA" "50619" -92.6691378 42.7837447
"Clear Lake Public Library" "200 N 4th St" "Clear Lake" "IA" "50428" -93.3826593 43.1383565
"Clearfield Public Library" "401 Broadway Suite 200" "Clearfield" "IA" "50840" -94.4757302 40.8036831
"M-C Community Library" "200 W Grace St" "Cleghorn" "IA" "51014" -95.7112916 42.8129892
"Clermont Public Library" "503 Larrabee St" "Clermont" "IA" "52135" -91.6536907 43.0008679
"Clinton Public Library" "306 8th Ave S" "Clinton" "IA" "52732" -90.1910602 41.8381812
"Lyons Branch" "105 Main Ave." "Clinton" "IA" "" -90.1788279 41.8724329
"Clive Public Library" "1900 Nw 114th St" "Clive" "IA" "50325" -93.7757713 41.6095616
"Clutier Public Library" "404 Main" "Clutier" "IA" "52217" -92.4039297 42.0794119
"Coggon Public Library" "216 Main St" "Coggon" "IA" "52218" -91.5300717 42.2810192
"Colesburg Public Library" "220 Main St" "Colesburg" "IA" "52035" -91.2023372 42.6364352
"Colfax Public Library" "25 W Division St" "Colfax" "IA" "50054" -93.2462597 41.6769265
"Collins Public Library" "212 Main St" "Collins" "IA" "50055" -93.3049767 41.9013654
"Colo Public Library" "309 Main St" "Colo" "IA" "50056" -93.3136108 42.0185211
"Columbus Junction Public Library" "232 2nd St" "Columbus Junction" "IA" "52738" -91.3619398 41.2792875
"Conrad Public Library" "114 N Main St" "Conrad" "IA" "50621" -92.8745598 42.225734
"Coon Rapids Public Library" "123 3rd Ave" "Coon Rapids" "IA" "50058" -94.6747761 41.8711189
"Coralville Public Library" "1401 5th St" "Coralville" "IA" "52241" -91.5820513 41.6771696
"Corning Public Library" "603 9th St" "Corning" "IA" "50841" -94.7352097 40.9909176
"Correctionville Public Library" "532 Driftwood St" "Correctionville" "IA" "51016" -95.7857604 42.4757456
"Corwith Public Library" "110 Nw Elm St" "Corwith" "IA" "50430" -93.9566314 42.9921134
"Karl Miles Lecompte Memorial Library" "110 S Franklin St" "Corydon" "IA" "50060" -93.3188416 40.7577117
"Coulter Public Library" "111 Main St" "Coulter" "IA" "50431" -93.3701671 42.7362884
"Council Bluffs Public Library" "400 Willow Ave" "Council Bluffs" "IA" "51503" -95.849656 41.2589616
"Southwest Iowa Library Service Area" "427 East Kanesville, Suite 404" "Council Bluffs" "IA" "51503" -95.8405557 41.2664991
"Cresco Public Library" "320 N Elm St" "Cresco" "IA" "52136" -92.115938 43.375887
"Matilda J. Gibson Memorial Library" "200 W Howard St" "Creston" "IA" "50801" -94.3630774 41.0608472
"Juanita Earp Media Center" "120 E 5th St" "Crystal Lake" "IA" "50432" -93.792874 43.2206095
"Cumberland Public Library" "119 Main" "Cumberland" "IA" "50843" -94.8704886 41.272393
"Cushing Community Library" "202 Main St" "Cushing" "IA" "51018" -95.6752209 42.4656032
"Roy R. Estle Memorial Library" "1308 Walnut St" "Dallas Center" "IA" "50063" -93.9601234 41.684346
"Cord Memorial Library, Danbury Branch" "215 Main Street" "Danbury" "IA" "" -95.721833 42.2345605
"Davenport Public Library" "321 Main St" "Davenport" "IA" "52801" -90.5751075 41.5232159
"Fairmount Street Branch" "3000 N. Fairmount Street" "Davenport" "IA" "" -90.6315381 41.5516712
"Southeastern Library Services" "4209 1-2 W. Locust St." "Davenport" "IA" "52804" -90.6364779 41.5372801
"Dayton Public Library" "36 W Skillet St" "Dayton" "IA" "50530" -94.0692783 42.2615256
"De Soto Public Library" "405 Walnut St" "De Soto" "IA" "50069" -94.007396 41.529914
"Decorah Public Library" "202 Winnebago St" "Decorah" "IA" "52101" -91.7871533 43.3031853
"Delhi Public Library" "316a Franklin St" "Delhi" "IA" "52223" -91.3311355 42.4296624
"Norelius Community Library" "1403 1st Ave South" "Denison" "IA" "51442" -95.3537743 42.0156137
"Denver Public Library" "100 Washington St" "Denver" "IA" "50622" -92.3372586 42.6737592
"Des Moines Public Library - Central" "1000 Grand Ave" "Des Moines" "IA" "50309" -93.6311935 41.5860906
