"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Cole Camp Branch" "104 E. Main Street" "Cole Camp" "MO" "" -93.2033728 38.4602586
"Daniel Boone Regional Library" "100 West Broadway" "Columbia" "MO" "65203" -92.3398143 38.9511584
"Concordia Branch" "709 Main" "Concordia" "MO" "" -93.5682676 38.9819817
"Corder Branch" "221 N. Lafayette" "Corder" "MO" "" -93.6408551 39.0995255
"Crane Area Branch Library" "111 Main Street" "Crane" "MO" "" -93.5728816 36.9049488
"Crocker Branch" "106 South Commercial" "Crocker" "MO" "" -92.2638302 37.9487129
"Crystal City Public Library" "736 Mississippi Avenue" "Crystal City" "MO" "63019" -90.3778351 38.2272809
"Recklein Memorial Branch Library" "305 N. Smith St." "Cuba" "MO" "" -91.4077354 38.0635761
"De Soto Public Library" "712 South Main Street" "De Soto" "MO" "63020" -90.5561907 38.1327509
"Mid-Continent Public Library - Dearborn" "206 Maple Leaf Avenue" "Dearborn" "MO" "" -94.7713605 39.5217587
"Desloge Public Library" "209 N. Desloge Drive" "Desloge" "MO" "63601" -90.5272203 37.872668
"Keller Public Library Of Dexter" "402 West Grant Street" "Dexter" "MO" "63841" -89.9645361 36.7894459
"Jessie E. Mccully Memorial Library" "200 S. Pine St" "Dixon" "MO" "65459" -92.0983687 37.9959496
"Doniphan-Ripley County Library District" "207 Locust Street" "Doniphan" "MO" "63935" -90.8246305 36.618485
"Drexel Branch" "211 E. Main St" "Drexel" "MO" "" -94.608187 38.479695
"Mitchell Memorial Branch Library" "204 E. Washington" "East Prairie" "MO" "" -89.3819042 36.7775401
"Mid-Continent Public Library - Edgerton" "404 Frank Street" "Edgerton" "MO" "" -94.6324426 39.5054174
"Knox County Branch Library" "120 South Main" "Edina" "MO" "" -92.1727284 40.1666327
"Cedar County Library District" "808 S. Main" "El Dorado Springs" "MO" "64744" -94.0219699 37.8691094
"Miller County Library Eldon Branch" "308 East First" "Eldon" "MO" "" -92.5789067 38.3495283
"Ellington Branch" "110 Main St." "Ellington" "MO" "" -90.9697136 37.2431862
"Joseph R. Palmer Family Memorial Library" "502 Broadway" "Elsberry" "MO" "63343" -90.7846473 39.1648563
"Eureka Hills Branch" "103 Hilltop Village Center" "Eureka" "MO" "" -90.642366 38.5062412
"Mid-Continent Public Library - Excelsior Springs" "1460 Kearney Road" "Excelsior Springs" "MO" "" -94.2441003 39.3405739
"Fairfax Branch" "118 Main St." "Fairfax" "MO" "" -95.3945283 40.3390771
"Farber Branch" "111 W. Front Street" "Farber" "MO" "" -91.57587 39.272521
"Farmington Public Library" "108 W. Harrison St." "Farmington" "MO" "63640" -90.4226418 37.7796125
