"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"M P Beebe Memorial Library" "120 Main" "Ipswich" "SD" "57451" -99.0278399 45.4453296
"Irene School-Community Library" "130 E State St" "Irene" "SD" "57037" -97.1556209 43.085149
"Isabel Branch Library" "po box 42" "Isabel" "SD" "" -101.429593 45.3941475
"Java Public Library" "po box 67" "Java" "SD" "57452" -99.8865083 45.5033204
"Jackson County Library" "po box 368" "Kadoka" "SD" "57543" -101.5098658 43.833882
"Kennebec Public Library" "203 S Main" "Kennebec" "SD" "57544" -99.861901 43.9112781
"Keystone Town Library" "1101 Madill St" "Keystone" "SD" "57751" -103.4111895 43.9017711
"Kimball Public Library" "140 N Main Suite 104" "Kimball" "SD" "57355" -98.9581538 43.7464218
"Oglala Lakota College Library Resource Center" "3-Mile Creek Road" "Kyle" "SD" "57752" -102.2428026 43.3661662
"Lake Andes Carnegie Library" "5th And Main" "Lake Andes" "SD" "57356" -98.5387313 43.156374
"Lake Preston City Library" "225 N Main Ave" "Lake Preston" "SD" "57249" -97.3773362 44.3626228
"Langford Public Library" "306 Main St" "Langford" "SD" "57454" -97.8313522 45.6027184
"Phoebe Apperson Hearst Free Library" "315 W Main" "Lead" "SD" "57754" -103.7669428 44.3516751
"Lemmon Public Library" "303 1st Ave W" "Lemmon" "SD" "57638" -102.1609057 45.9419241
"Ashley Memorial City Library" "100 N Main" "Lennox" "SD" "" -96.891452 43.355424
"Lennox Community Library" "208 W. 5th" "Lennox" "SD" "57039" -96.8933199 43.3510626
"Leola Public Library" "802 Main St" "Leola" "SD" "57456" -98.9399507 45.7227643
"Long Valley Branch Library" "26840 Sd Highway 73" "Long Valley" "SD" "" -101.5009729 43.4810938
"Madison Public Library" "209 East Center" "Madison" "SD" "57042" -97.1123533 44.0050863
"Bennett County Library" "101 Main Street" "Martin" "SD" "57551" -101.7318301 43.1751082
"Ihanktonwan Community-College Library" "200 S Main" "Marty" "SD" "57361" -98.2934556 43.0826495
"Mclaughlin Public Library" "324a Main St" "Mclaughlin" "SD" "57642" -100.8106829 45.812479
"Menno Community-School Library" "414 5th Street" "Menno" "SD" "57045" -97.5779546 43.2371231
"Midland Community Library" "401 Russell St" "Midland Sd" "SD" "57552" NA NA
"Grant County Public Library" "207 E Park Ave" "Milbank" "SD" "57252" -96.6371142 45.2163778
"Hand County Library" "402 North Broadway" "Miller" "SD" "57362" -98.9886572 44.5195855
"Sinte Gleska University Library" "p.o. box 107" "Mission" "SD" "57555" -100.6581944 43.3058368
"Mitchell Public Library" "221 N Duff Street" "Mitchell" "SD" "57301" -98.0283115 43.7106522
"A H Brown Public Library" "521 N Main Street" "Mobridge" "SD" "57601" -100.4339369 45.5395001
"Mt Vernon Public Library" "500 N Main" "Mt Vernon" "SD" "57363" -98.2606107 43.7146295
"Newell Public Library" "208 Girard" "Newell" "SD" "57760" -103.4205403 44.7111804
"North Sioux City Community Library" "504 River Drive" "North Sioux City" "SD" "57049" -96.4871896 42.524218
"Sully Area Library" "500 8th Street" "Onida" "SD" "57564" -100.0644443 44.7030107
"Parker Public Library" "115 N Main" "Parker" "SD" "57053" -97.1366521 43.3972984
"Parkston Public Library" "110 W Main St" "Parkston" "SD" "57366" -97.9865228 43.3947167
"Haakon County Public Library" "140 S Howard" "Philip" "SD" "57567" -101.6668407 44.0391
"R E Rawlins Municipal Library" "1000 E Church St" "Pierre" "SD" "57501" -100.3383872 44.3702786
"Plankinton City Library" "404 E Davenport" "Plankinton" "SD" "57368" -98.4911204 43.7105677
"Platte Public Library" "304 S Main" "Platte" "SD" "57369" -98.8447922 43.3879635
"Presho Public Library" "108 Main" "Presho" "SD" "57568" -100.0587944 43.910631
"Rapid City Public Library" "610 Quincy Street" "Rapid City" "SD" "57701" -103.2289463 44.0783478
"Redfield Carnegie Library" "5 East 5th Avenue" "Redfield" "SD" "57469" -98.5184958 44.8781297
